TIMESTAMP,rct_px,threshold,anaomaly
28:17.8,0.159693604,0.271809737,FALSE
28:19.8,0.13872374,0.271809737,FALSE
28:21.8,0.116174145,0.271809737,FALSE
28:23.8,0.157305123,0.271809737,FALSE
28:25.8,0.128871637,0.271809737,FALSE
28:27.8,0.1535189,0.271809737,FALSE
28:29.8,0.096666424,0.271809737,FALSE
28:31.8,0.17861247,0.271809737,FALSE
28:33.8,0.140254413,0.271809737,FALSE
28:35.8,0.125346612,0.271809737,FALSE
28:37.8,0.166888728,0.271809737,FALSE
28:39.8,0.140864139,0.271809737,FALSE
28:41.8,0.13556309,0.271809737,FALSE
28:43.8,0.168641362,0.271809737,FALSE
28:45.8,0.144786104,0.271809737,FALSE
28:47.8,0.160942174,0.271809737,FALSE
28:49.8,0.170742331,0.271809737,FALSE
28:51.8,0.12595992,0.271809737,FALSE
28:53.8,0.150314947,0.271809737,FALSE
28:55.8,0.145058404,0.271809737,FALSE
28:57.8,0.143632134,0.271809737,FALSE
28:59.8,0.184468014,0.271809737,FALSE
29:01.8,0.137248917,0.271809737,FALSE
29:03.8,0.167460122,0.271809737,FALSE
29:05.8,0.143931041,0.271809737,FALSE
29:07.8,0.153552328,0.271809737,FALSE
29:09.8,0.11735944,0.271809737,FALSE
29:11.8,0.176285511,0.271809737,FALSE
29:13.8,0.123314722,0.271809737,FALSE
29:15.8,0.156494319,0.271809737,FALSE
29:17.8,0.146732837,0.271809737,FALSE
29:19.8,0.155888475,0.271809737,FALSE
29:21.8,0.110493129,0.271809737,FALSE
29:23.8,0.174706163,0.271809737,FALSE
29:25.8,0.142741171,0.271809737,FALSE
29:27.8,0.182787132,0.271809737,FALSE
29:29.8,0.143975187,0.271809737,FALSE
29:31.8,0.14497352,0.271809737,FALSE
29:33.8,0.147543843,0.271809737,FALSE
29:35.8,0.106873314,0.271809737,FALSE
29:37.8,0.158941812,0.271809737,FALSE
29:39.8,0.137718356,0.271809737,FALSE
29:41.8,0.195867668,0.271809737,FALSE
29:43.8,0.153446737,0.271809737,FALSE
29:45.8,0.163013132,0.271809737,FALSE
29:47.8,0.126741947,0.271809737,FALSE
29:49.8,0.148041669,0.271809737,FALSE
29:51.8,0.15774579,0.271809737,FALSE
29:53.8,0.12042991,0.271809737,FALSE
29:55.8,0.138864506,0.271809737,FALSE
29:57.8,0.155146103,0.271809737,FALSE
29:59.8,0.187072945,0.271809737,FALSE
30:01.8,0.118117814,0.271809737,FALSE
30:03.8,0.130025839,0.271809737,FALSE
30:05.8,0.135286726,0.271809737,FALSE
30:07.8,0.157168543,0.271809737,FALSE
30:09.8,0.13804576,0.271809737,FALSE
30:11.8,0.125188342,0.271809737,FALSE
30:13.8,0.142760851,0.271809737,FALSE
30:15.8,0.123720397,0.271809737,FALSE
30:17.8,0.154451643,0.271809737,FALSE
30:19.8,0.17498331,0.271809737,FALSE
30:21.8,0.174071782,0.271809737,FALSE
30:23.8,0.118959883,0.271809737,FALSE
30:25.8,0.147354537,0.271809737,FALSE
30:27.8,0.142574659,0.271809737,FALSE
30:29.8,0.141369344,0.271809737,FALSE
30:31.8,0.162727281,0.271809737,FALSE
30:33.8,0.149106119,0.271809737,FALSE
30:35.8,0.172495304,0.271809737,FALSE
30:37.8,0.162104537,0.271809737,FALSE
30:39.8,0.139867972,0.271809737,FALSE
30:41.8,0.135438861,0.271809737,FALSE
30:43.8,0.19481368,0.271809737,FALSE
30:45.8,0.157187447,0.271809737,FALSE
30:47.8,0.154137814,0.271809737,FALSE
30:49.8,0.156774681,0.271809737,FALSE
30:51.8,0.17668681,0.271809737,FALSE
30:53.8,0.164105913,0.271809737,FALSE
30:55.8,0.153844944,0.271809737,FALSE
30:57.8,0.148586018,0.271809737,FALSE
30:59.8,0.153632346,0.271809737,FALSE
31:01.8,0.158293891,0.271809737,FALSE
31:03.8,0.18505693,0.271809737,FALSE
31:05.8,0.153348486,0.271809737,FALSE
31:07.8,0.220687555,0.271809737,FALSE
31:09.8,0.133258659,0.271809737,FALSE
31:11.8,0.197406168,0.271809737,FALSE
31:13.8,0.18312626,0.271809737,FALSE
31:15.8,0.189703356,0.271809737,FALSE
31:17.8,0.132668842,0.271809737,FALSE
31:19.8,0.168238657,0.271809737,FALSE
31:21.8,0.202548687,0.271809737,FALSE
31:23.8,0.17243326,0.271809737,FALSE
31:25.8,0.190774095,0.271809737,FALSE
31:27.8,0.190521749,0.271809737,FALSE
31:29.8,0.238009799,0.271809737,FALSE
31:31.8,0.151024076,0.271809737,FALSE
31:33.8,0.181703167,0.271809737,FALSE
31:35.8,0.202331546,0.271809737,FALSE
31:37.8,0.161873847,0.271809737,FALSE
31:39.8,0.186736722,0.271809737,FALSE
31:41.8,0.188635996,0.271809737,FALSE
31:43.8,0.176814567,0.271809737,FALSE
31:45.8,0.19419407,0.271809737,FALSE
31:47.8,0.173637542,0.271809737,FALSE
31:49.8,0.16253598,0.271809737,FALSE
31:51.8,0.199055495,0.271809737,FALSE
31:53.8,0.182544268,0.271809737,FALSE
31:55.8,0.207794483,0.271809737,FALSE
31:57.8,0.191281057,0.271809737,FALSE
31:59.8,0.187229544,0.271809737,FALSE
32:01.8,0.164350554,0.271809737,FALSE
32:03.8,0.172398678,0.271809737,FALSE
32:05.8,0.177021089,0.271809737,FALSE
32:07.8,0.154085276,0.271809737,FALSE
32:09.8,0.15366691,0.271809737,FALSE
32:11.8,0.16352364,0.271809737,FALSE
32:13.8,0.194925185,0.271809737,FALSE
32:15.8,0.205364347,0.271809737,FALSE
32:17.8,0.185043664,0.271809737,FALSE
32:19.8,0.196047984,0.271809737,FALSE
32:21.8,0.22267683,0.271809737,FALSE
32:23.8,0.181299577,0.271809737,FALSE
32:25.8,0.175977116,0.271809737,FALSE
32:27.8,0.19312912,0.271809737,FALSE
32:29.8,0.185537689,0.271809737,FALSE
32:31.8,0.221436992,0.271809737,FALSE
32:33.8,0.184322481,0.271809737,FALSE
32:35.8,0.160176109,0.271809737,FALSE
32:37.8,0.180768394,0.271809737,FALSE
32:39.8,0.166518076,0.271809737,FALSE
32:41.8,0.18089095,0.271809737,FALSE
32:43.8,0.232917083,0.271809737,FALSE
32:45.8,0.169565498,0.271809737,FALSE
32:47.8,0.175084625,0.271809737,FALSE
32:49.8,0.201677668,0.271809737,FALSE
32:51.8,0.238878591,0.271809737,FALSE
32:53.8,0.167952621,0.271809737,FALSE
32:55.8,0.220457558,0.271809737,FALSE
32:57.8,0.232706588,0.271809737,FALSE
32:59.8,0.189757747,0.271809737,FALSE
33:01.8,0.201406266,0.271809737,FALSE
33:03.8,0.198464486,0.271809737,FALSE
33:05.8,0.223254827,0.271809737,FALSE
33:07.8,0.188044027,0.271809737,FALSE
33:09.8,0.223236378,0.271809737,FALSE
33:11.8,0.211681807,0.271809737,FALSE
33:13.8,0.206817245,0.271809737,FALSE
33:15.8,0.179006019,0.271809737,FALSE
33:17.8,0.175908726,0.271809737,FALSE
33:19.8,0.210653334,0.271809737,FALSE
33:21.8,0.217173825,0.271809737,FALSE
33:23.8,0.196647588,0.271809737,FALSE
33:25.8,0.205593176,0.271809737,FALSE
33:27.8,0.20302082,0.271809737,FALSE
33:29.8,0.155972638,0.271809737,FALSE
33:31.8,0.211012635,0.271809737,FALSE
33:33.8,0.22151693,0.271809737,FALSE
33:35.8,0.209457532,0.271809737,FALSE
33:37.8,0.205146551,0.271809737,FALSE
33:39.8,0.189178655,0.271809737,FALSE
33:41.8,0.179068862,0.271809737,FALSE
33:43.8,0.163465316,0.271809737,FALSE
33:45.8,0.216500323,0.271809737,FALSE
33:47.8,0.224128635,0.271809737,FALSE
33:49.8,0.203377334,0.271809737,FALSE
33:51.8,0.16461298,0.271809737,FALSE
33:53.8,0.226282453,0.271809737,FALSE
33:55.8,0.154835241,0.271809737,FALSE
33:57.8,0.201475018,0.271809737,FALSE
33:59.8,0.223412475,0.271809737,FALSE
34:01.8,0.161475616,0.271809737,FALSE
34:03.8,0.195828081,0.271809737,FALSE
34:05.8,0.16381336,0.271809737,FALSE
34:07.8,0.233860543,0.271809737,FALSE
34:09.8,0.210575766,0.271809737,FALSE
34:11.8,0.218406635,0.271809737,FALSE
34:13.8,0.208345197,0.271809737,FALSE
34:15.8,0.21497549,0.271809737,FALSE
34:17.8,0.191604631,0.271809737,FALSE
34:19.8,0.224421895,0.271809737,FALSE
34:21.8,0.19055054,0.271809737,FALSE
34:23.8,0.187718756,0.271809737,FALSE
34:25.8,0.162923507,0.271809737,FALSE
34:27.8,0.185272158,0.271809737,FALSE
34:29.8,0.191017027,0.271809737,FALSE
34:31.8,0.204621258,0.271809737,FALSE
34:33.8,0.218587905,0.271809737,FALSE
34:35.8,0.1972401,0.271809737,FALSE
34:37.8,0.203804165,0.271809737,FALSE
34:39.8,0.191831763,0.271809737,FALSE
34:41.8,0.231761306,0.271809737,FALSE
34:43.8,0.228098142,0.271809737,FALSE
34:45.8,0.206370578,0.271809737,FALSE
34:47.8,0.189947287,0.271809737,FALSE
34:49.8,0.165488188,0.271809737,FALSE
34:51.8,0.183659227,0.271809737,FALSE
34:53.8,0.185023218,0.271809737,FALSE
34:55.8,0.180848387,0.271809737,FALSE
34:57.8,0.172524969,0.271809737,FALSE
34:59.8,0.171024477,0.271809737,FALSE
35:01.8,0.195611707,0.271809737,FALSE
35:03.8,0.188382697,0.271809737,FALSE
35:05.8,0.218710268,0.271809737,FALSE
35:07.8,0.211387384,0.271809737,FALSE
35:09.8,0.217644131,0.271809737,FALSE
35:11.8,0.190663898,0.271809737,FALSE
35:13.8,0.195130847,0.271809737,FALSE
35:15.8,0.22094171,0.271809737,FALSE
35:17.8,0.19371521,0.271809737,FALSE
35:19.8,0.213712959,0.271809737,FALSE
35:21.8,0.188378774,0.271809737,FALSE
35:23.8,0.184322053,0.271809737,FALSE
35:25.8,0.190809078,0.271809737,FALSE
35:27.8,0.185336516,0.271809737,FALSE
35:29.8,0.174928723,0.271809737,FALSE
35:31.8,0.229528668,0.271809737,FALSE
35:33.8,0.185067133,0.271809737,FALSE
35:35.8,0.220653923,0.271809737,FALSE
35:37.8,0.198425578,0.271809737,FALSE
35:39.8,0.174999337,0.271809737,FALSE
35:41.8,0.172217289,0.271809737,FALSE
35:43.8,0.159388553,0.271809737,FALSE
35:45.8,0.191130322,0.271809737,FALSE
35:47.8,0.192771939,0.271809737,FALSE
35:49.8,0.187419918,0.271809737,FALSE
35:51.8,0.20903825,0.271809737,FALSE
35:53.8,0.232072901,0.271809737,FALSE
35:55.8,0.16468369,0.271809737,FALSE
